,sa2_code,sa2_name,healthcare,break and enter,schools,accommodation,retail,liveability
36,115011291,Baulkham Hills (West) - Bella Vista,0.8504537625259486,0.047315588915388875,-0.33736334118021005,0.6905464273278088,0.5337519276052063,0.8442337844840083
37,115041302,Rouse Hill - Beaumont Hills,-0.06473469899976882,-0.7732134107471743,-0.4269292829670242,-0.10844825506597895,0.14593715373069435,0.5790898673160637
38,115011294,Glenhaven,0.17943990601135876,-0.5758877041048253,0.7109911870956819,-0.554283178093844,-0.19511668369329876,0.6719281851677696
39,115011296,West Pennant Hills,0.1975140182229668,-0.91859725023226,0.003464015581289567,-0.22426052976989144,-0.11290059536208195,0.6862001870737967
40,115011553,Castle Hill - Central,0.262528069133053,-0.10348286396677427,0.5463382027096977,0.49133351909428763,1.4920376578053731,0.947634470765003
41,115011554,Castle Hill - East,0.10168698056333193,-1.2126532891881379,1.3470827848120408,-0.6277604324121557,-0.24977263364807656,0.8561765363727195
42,115011556,Castle Hill - South,0.2547443343765015,-0.09716808697409017,0.06072923200445383,0.04893002806737239,-0.02445793659473958,0.6075710794333701
43,116021562,Acacia Gardens,-0.22035631391546415,0.0033799532529472714,0.1266960808663815,-0.7235393945238234,0.0916120409793476,0.32542133456942535
44,115011558,Cherrybrook,-0.026906059371972116,-0.51513706933773,-0.5003921420621101,-0.2364227928797911,-0.16208157291541608,0.3987525579817807
45,115011559,Kellyville,-0.015736385082414362,-0.022721164365090814,-0.6367366914173391,-0.3322579737506977,-0.214016894912687,0.2357673435142596
46,115021297,Dural - Kenthurst - Wisemans Ferry,-0.0311567125036192,-1.2096043452699508,0.6094534748104872,0.01810728170183919,0.5509071659919602,0.913482345281528
47,115021298,Galston - Laughtondale,-0.10607095226577223,-1.2126532891881379,2.478170546680892,-0.37509676444834955,0.3306704878043383,0.9718136597841185
48,116011303,Blacktown (East) - Kings Park,0.1221038875941134,0.5193398405420006,0.26636096294271205,0.35021981808001573,0.5932367844540422,0.6926593572766452
49,116011304,Blacktown (North) - Marayong,-0.2787154621575731,0.9701419460346384,-0.14712982243879308,-0.544936853450944,-0.5096079965784859,0.07939964786024692
50,116011306,Doonside - Woodcroft,-0.24974539069499493,-0.28346872535165485,-0.5052350948416829,-0.6082951549999738,-0.4836148545835427,0.17315619350730646
